"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Edats_quinquennals","Nombre"
2020,10,"Sant Martí",68,"el Poblenou","95-99 anys",42
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","95-99 anys",5
2020,10,"Sant Martí",70,"el Besòs i el Maresme","95-99 anys",18
2020,10,"Sant Martí",71,"Provençals del Poblenou","95-99 anys",13
2020,10,"Sant Martí",72,"Sant Martí de Provençals","95-99 anys",21
2020,10,"Sant Martí",73,"la Verneda i la Pau","95-99 anys",20
2020,1,"Ciutat Vella",1,"el Raval","100 anys i més",3
2020,1,"Ciutat Vella",2,"el Barri Gòtic","100 anys i més",3
2020,1,"Ciutat Vella",3,"la Barceloneta","100 anys i més",1
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","100 anys i més",3
2020,2,"Eixample",5,"el Fort Pienc","100 anys i més",9
2020,2,"Eixample",6,"la Sagrada Família","100 anys i més",21
2020,2,"Eixample",7,"la Dreta de l'Eixample","100 anys i més",23
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","100 anys i més",10
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","100 anys i més",14
2020,2,"Eixample",10,"Sant Antoni","100 anys i més",9
2020,3,"Sants-Montjuïc",11,"el Poble Sec","100 anys i més",5
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","100 anys i més",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","100 anys i més",2
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","100 anys i més",4
2020,3,"Sants-Montjuïc",15,"Hostafrancs","100 anys i més",1
2020,3,"Sants-Montjuïc",16,"la Bordeta","100 anys i més",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal","100 anys i més",2
2020,3,"Sants-Montjuïc",18,"Sants","100 anys i més",5
2020,4,"Les Corts",19,"les Corts","100 anys i més",12
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","100 anys i més",8
2020,4,"Les Corts",21,"Pedralbes","100 anys i més",4
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","100 anys i més",1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","100 anys i més",20
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","100 anys i més",8
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","100 anys i més",9
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","100 anys i més",20
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","100 anys i més",6
2020,6,"Gràcia",28,"Vallcarca i els Penitents","100 anys i més",4
2020,6,"Gràcia",29,"el Coll","100 anys i més",2
2020,6,"Gràcia",30,"la Salut","100 anys i més",5
2020,6,"Gràcia",31,"la Vila de Gràcia","100 anys i més",15
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","100 anys i més",9
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","100 anys i més",12
2020,7,"Horta-Guinardó",34,"Can Baró","100 anys i més",1
2020,7,"Horta-Guinardó",35,"el Guinardó","100 anys i més",6
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","100 anys i més",4
2020,7,"Horta-Guinardó",37,"el Carmel","100 anys i més",2
2020,7,"Horta-Guinardó",38,"la Teixonera","100 anys i més",2
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","100 anys i més",1
2020,7,"Horta-Guinardó",40,"Montbau","100 anys i més",2
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","100 anys i més",2
2020,7,"Horta-Guinardó",42,"la Clota","100 anys i més",0
2020,7,"Horta-Guinardó",43,"Horta","100 anys i més",6
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","100 anys i més",5
2020,8,"Nou Barris",45,"Porta","100 anys i més",6
2020,8,"Nou Barris",46,"el Turó de la Peira","100 anys i més",1
2020,8,"Nou Barris",47,"Can Peguera","100 anys i més",0
2020,8,"Nou Barris",48,"la Guineueta","100 anys i més",0
2020,8,"Nou Barris",49,"Canyelles","100 anys i més",0
2020,8,"Nou Barris",50,"les Roquetes","100 anys i més",2
2020,8,"Nou Barris",51,"Verdun","100 anys i més",3
2020,8,"Nou Barris",52,"la Prosperitat","100 anys i més",3
2020,8,"Nou Barris",53,"la Trinitat Nova","100 anys i més",1
2020,8,"Nou Barris",54,"Torre Baró","100 anys i més",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","100 anys i més",1
2020,8,"Nou Barris",56,"Vallbona","100 anys i més",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","100 anys i més",0
2020,9,"Sant Andreu",58,"Baró de Viver","100 anys i més",0
2020,9,"Sant Andreu",59,"el Bon Pastor","100 anys i més",2
2020,9,"Sant Andreu",60,"Sant Andreu","100 anys i més",8
2020,9,"Sant Andreu",61,"la Sagrera","100 anys i més",4
2020,9,"Sant Andreu",62,"el Congrés i els Indians","100 anys i més",2
2020,9,"Sant Andreu",63,"Navas","100 anys i més",8
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","100 anys i més",9
2020,10,"Sant Martí",65,"el Clot","100 anys i més",3
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","100 anys i més",4
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","100 anys i més",3
2020,10,"Sant Martí",68,"el Poblenou","100 anys i més",3
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","100 anys i més",0
2020,10,"Sant Martí",70,"el Besòs i el Maresme","100 anys i més",1
2020,10,"Sant Martí",71,"Provençals del Poblenou","100 anys i més",1
2020,10,"Sant Martí",72,"Sant Martí de Provençals","100 anys i més",4
2020,10,"Sant Martí",73,"la Verneda i la Pau","100 anys i més",6
